Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructor,Date (MM DD),Location,Attribute
NR,27398,MGMT,475,502,CS,3,LEADERSHIP DEVELOPMENT(Syllabus),TR,12:45 pm to 02:00 pm,25,19,6,John D. Watt(P),01 17 to 05 08,WCBA 490,N A
C,27399,MGMT,477,500,CS,3,ENTREPR LEAN STARTUP APPROACH(Syllabus),MW,11:10 am to 12:25 pm,32,32,0,Charles A. Hinton(P),01 17 to 05 08,2RPK 150,N A
C,33394,MGMT,485,500,CS,1 3 2018,DIRECTED STUDIES,N A,TBA,0,1, to 1,Leonard Bierman(P),01 17 to 05 08,TBA,LMTD and NonTraditional Format Exclude and 3peat Exclusion
NR,11626,MGMT,614,601,CS,3,MGMT PEOPLE IN ORGANIZ,MTWR,08:30 am to 10:30 am,35,28,7,Michael J. Wesson (P),01 08 to 02 08,WCBA 187,NonTraditional Format Approved and 3peat Exclusion
NR,11627,MGMT,614,602,CS,3,MGMT PEOPLE IN ORGANIZ,MTWR,10:45 am to 12:45 pm,35,27,8,Michael J. Wesson (P),01 08 to 02 08,WCBA 187,NonTraditional Format Approved and 3peat Exclusion
NR,11628,MGMT,618,601,CS,3,CORP STRAT & POL ENVIR,MW,08:30 am to 10:30 am,35,28,7,Cynthia E. Devers (P),02 19 to 05 04,WCBA 190,NonTraditional Format Approved and 3peat Exclusion
NR,11629,MGMT,618,602,CS,3,CORP STRAT & POL ENVIR,MW,10:45 am to 12:45 pm,35,27,8,Cynthia E. Devers (P),02 19 to 05 04,WCBA 190,NonTraditional Format Approved and 3peat Exclusion
NR,31201,MGMT,624,600,CS,3,SEMINAR IN HUMAN RES,W,02:00 pm to 05:00 pm,10,6,4,Murray Barrick(P),01 17 to 05 08,WCBA 415G,N A
C,30237,MGMT,629,600,CS,3,FINC ANALYSIS MODELING IN HR(Syllabus),MW,02:20 pm to 03:35 pm,38,38,0,Tara N. Blasor(P),01 17 to 05 08,WCBA 106,N A
C,30237,MGMT,629,600,CS,3,FINC ANALYSIS MODELING IN HR(Syllabus),F,01:00 pm to 06:00 pm,38,38,0,Tara N. Blasor(P),01 19 to 01 19,TBA,N A
C,30804,MGMT,630,601,CS,3,BEHAV IN ORGANIZATIONS(Syllabus),MW,12:45 pm to 02:00 pm,38,38,0,Deidra Schleicher(P),01 17 to 05 08,WCBA 107,N A
C,31732,MGMT,630,602,CS,3,BEHAV IN ORGANIZATIONS(Syllabus),MW,02:20 pm to 03:35 pm,40,42, to 2,Deidra Schleicher(P),01 17 to 05 08,WCBA 107,N A
C,12757,MGMT,632,600,CS,3,TECH COMMERCIALIZATION,T,04:00 pm to 06:30 pm,42,42,0,Brett L. Cornwell (P),01 17 to 05 08,WCBA 112,N A
NR,30806,MGMT,633,601,CS,3,ORGNZTN CHNGE & DVLPMT(Syllabus),T,12:45 pm to 03:15 pm,40,14,26,Cindy P. Zapata(P),01 17 to 05 08,WCBA 112,N A
C,31687,MGMT,633,602,CS,3,ORGNZTN CHNGE & DVLPMT(Syllabus),R,12:55 pm to 03:25 pm,38,38,0,Cindy P. Zapata(P),01 17 to 05 08,WCBA 112,N A
NR,21089,MGMT,636,600,CS,3,SEM IN ORG THEORY,R,02:20 pm to 04:50 pm,10,5,5,Laszlo Tihanyi(P),01 17 to 05 08,WCBA 415G,N A
NR,31912,MGMT,637,600,CS,3,FNDTNS OF ENTRPRENEURSHP(Syllabus),MW,09:35 am to 10:50 am,32,27,5,Richard H. Lester(P),01 17 to 05 08,WCBA 103,N A
NR,18725,MGMT,638,600,CS,3,STRATEGIC ENTRPRENEURSHP(Syllabus),MW,11:10 am to 12:25 pm,38,37,1,Richard H. Lester(P),01 17 to 05 08,WCBA 155,N A
C,15753,MGMT,639,601,CS,3,NEGO IN COMPETITIVE ENVI(Syllabus),T,02:20 pm to 04:50 pm,28,28,0,Kathryn H. King to Metters(P),01 17 to 05 08,WCBA 107,N A
C,19540,MGMT,639,602,CS,3,NEGO IN COMPETITIVE ENVI(Syllabus),R,02:20 pm to 04:50 pm,28,28,0,Kathryn H. King to Metters(P),01 17 to 05 08,WCBA 107,N A
NR,11633,MGMT,643,600,CS,3,FNDN OF MANAGERIAL LAW(Syllabus),MW,02:20 pm to 03:35 pm,120,72,48,Camille Hailey(P),01 17 to 05 08,WCBA 161,N A
C,11635,MGMT,650,600,CS,3,HUMAN RELATIONS IN IND(Syllabus),TR,11:10 am to 12:25 pm,38,38,0,Leonard Bierman(P),01 17 to 05 08,WCBA 107,N A
NR,19541,MGMT,658,600,CS,3,MANAGING PROJECTS(Syllabus),TR,09:35 am to 10:50 am,28,23,5,Victoria L. Buenger(P),01 17 to 05 08,WCBA 102,N A
NR,18726,MGMT,673,600,CS,3,ADVANCED RESRCH METHODS,MW,11:10 am to 12:25 pm,10,8,2,Ramona Paetzold(P),01 17 to 05 08,WCBA 102,N A
C,30867,MGMT,675,601,CS,3,LDRSHP IN ORGANIZATIONS(Syllabus),TR,11:10 am to 12:25 pm,5,5,0,John D. Watt(P),01 17 to 05 08,WCBA 490,NonTraditional Format Approved and 3peat Exclusion
C,31686,MGMT,675,602,CS,3,LDRSHP IN ORGANIZATIONS(Syllabus),TR,12:45 pm to 02:00 pm,5,5,0,John D. Watt(P),01 17 to 05 08,WCBA 490,NonTraditional Format Approved and 3peat Exclusion
NR,11639,MGMT,680,601,CS,3,BUSINESS & CORP STRATEGY(Syllabus),MW,09:35 am to 10:50 am,38,35,3,Michael C. Withers(P),01 17 to 05 08,WCBA 112,N A
NR,11640,MGMT,680,602,CS,3,BUSINESS & CORP STRATEGY(Syllabus),MW,11:10 am to 12:25 pm,38,35,3,Michael C. Withers(P),01 17 to 05 08,WCBA 112,N A
NR,15497,MGMT,680,603,CS,3,BUSINESS & CORP STRATEGY,TR,09:35 am to 10:50 am,38,31,7,Steven R. Boivie(P),01 17 to 05 08,WCBA 181,N A
C,14676,MGMT,685,601,CS,1 6 2018,DIRECTED STUDIES,N A,TBA,0,1, to 1,Stephen H. Courtright(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
C,15061,MGMT,685,602,CS,1 6 2018,DIRECTED STUDIES,N A,TBA,0,1, to 1,Daria Panina(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
C,33465,MGMT,685,603,CS,1 6 2018,DIRECTED STUDIES,N A,TBA,1,1,0,Leonard Bierman(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion
C,31788,MGMT,689,601,CS,2,SPTP: INTERNATION BUS FOR MBA(Syllabus),MTWR,08:30 am to 10:30 am,27,27,0,Michael W. Pustay(P),01 08 to 02 08,WCBA 190,NonTraditional Format Exclude and 3peat Exclusion
C,31931,MGMT,689,602,CS,2,SPTP: INTERNATION BUS FOR MBA(Syllabus),MTWR,10:45 am to 12:45 pm,28,28,0,Michael W. Pustay(P),01 08 to 02 08,WCBA 190,NonTraditional Format Exclude and 3peat Exclusion
NR,31859,MGMT,689,603,CS,3,SPTP:PH.D SEMINR IN LEADERSHIP,T,02:00 pm to 05:00 pm,10,4,6,Stephen H. Courtright(P),01 17 to 05 08,WCBA 415G,NonTraditional Format Exclude and 3peat Exclusion
NR,31242,MGMT,689,654,CS,3,GLOBAL ENTREPRENEUR to  CHILE(Syllabus),N A,TBA,5,1,4,Donald H. Lewis(P),01 03 to 05 02,TBA,NonTraditional Format Exclude and Study Abroad and 3peat Exclusion
C,14018,MGMT,691,601,CS,1 23 2018,RESEARCH,N A,TBA,1,1,0,Lorraine Eden(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,14019,MGMT,691,602,CS,1 23 2018,RESEARCH,N A,TBA,1,1,0,Matthew L. Call(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,14020,MGMT,691,603,CS,1 23 2018,RESEARCH,N A,TBA,1,1,0,Asghar Zardkoohi (P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,14021,MGMT,691,604,CS,1 23 2018,RESEARCH,N A,TBA,1,1,0,Michael D. Howard(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,14022,MGMT,691,605,CS,1 23 2018,RESEARCH,N A,TBA,1,1,0,Albert Cannella(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,14023,MGMT,691,606,CS,1 23 2018,RESEARCH,N A,TBA,1,1,0,Ricky Griffin(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,14024,MGMT,691,607,CS,1 23 2018,RESEARCH,N A,TBA,1,1,0,Priyanka Dwivedi(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
C,14975,MGMT,691,608,CS,1 23 2018,RESEARCH,N A,TBA,1,1,0,Stephen H. Courtright(P),01 17 to 05 08,TBA,NonTraditional Format Exclude and 3peat Exclusion and YIRS
NR,29310,MGMT,710,600,CS,2,CRAFTING BUSINESS STRATEGY(Syllabus),TR,03:35 pm to 05:55 pm,41,38,3,Gerald D. Flint(P),01 17 to 03 02,WCBA 187,NonTraditional Format Approved
NR,15808,MKTG,321,901,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,23,22,1,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
NR,15808,MKTG,321,901,CS,3,MARKETING(Syllabus),F,08:00 am to 08:50 am,23,22,1,Andrew H. Pate,01 17 to 05 08,WCBA 108,N A
C,20510,MKTG,321,902,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,25,25,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20510,MKTG,321,902,CS,3,MARKETING(Syllabus),F,09:10 am to 10:00 am,25,25,0,Andrew H. Pate,01 17 to 05 08,WCBA 108,N A
C,20511,MKTG,321,903,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,24,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20511,MKTG,321,903,CS,3,MARKETING(Syllabus),F,10:20 am to 11:10 am,24,24,0,Andrew H. Pate,01 17 to 05 08,WCBA 108,N A
NR,20512,MKTG,321,904,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,23,1,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
NR,20512,MKTG,321,904,CS,3,MARKETING(Syllabus),F,11:30 am to 12:20 pm,24,23,1,Joseph J. Litwak,01 17 to 05 08,WCBA 108,N A
C,20513,MKTG,321,905,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,24,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20513,MKTG,321,905,CS,3,MARKETING(Syllabus),F,12:40 pm to 01:30 pm,24,24,0,Joseph J. Litwak,01 17 to 05 08,WCBA 108,N A
C,20514,MKTG,321,906,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,23,23,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20514,MKTG,321,906,CS,3,MARKETING(Syllabus),F,01:50 pm to 02:40 pm,23,23,0,Joseph J. Litwak,01 17 to 05 08,WCBA 108,N A
NR,20515,MKTG,321,907,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,23,1,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
NR,20515,MKTG,321,907,CS,3,MARKETING(Syllabus),F,08:00 am to 08:50 am,24,23,1,Mackenzie A. Mascorro,01 17 to 05 08,WCBA 241,N A
C,20516,MKTG,321,908,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,25,25,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20516,MKTG,321,908,CS,3,MARKETING(Syllabus),F,09:10 am to 10:00 am,25,25,0,Mackenzie A. Mascorro,01 17 to 05 08,WCBA 241,N A
C,20517,MKTG,321,909,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,24,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20517,MKTG,321,909,CS,3,MARKETING(Syllabus),F,10:20 am to 11:10 am,24,24,0,Mackenzie A. Mascorro,01 17 to 05 08,WCBA 241,N A
NR,20518,MKTG,321,910,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,23,22,1,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
NR,20518,MKTG,321,910,CS,3,MARKETING(Syllabus),F,08:00 am to 08:50 am,23,22,1,Michelle L. Miller,01 17 to 05 08,WCBA 103,N A
C,20519,MKTG,321,911,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,24,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20519,MKTG,321,911,CS,3,MARKETING(Syllabus),F,12:40 pm to 01:30 pm,24,24,0,Zachary M. Damuth,01 17 to 05 08,WCBA 103,N A
C,20520,MKTG,321,912,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,23,23,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20520,MKTG,321,912,CS,3,MARKETING(Syllabus),F,01:50 pm to 02:40 pm,23,23,0,Zachary M. Damuth,01 17 to 05 08,WCBA 103,N A
C,20521,MKTG,321,913,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,24,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20521,MKTG,321,913,CS,3,MARKETING(Syllabus),F,08:00 am to 08:50 am,24,24,0,Maysen L. Mapes,01 17 to 05 08,WCBA 156,N A
C,20522,MKTG,321,914,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,25,25,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20522,MKTG,321,914,CS,3,MARKETING(Syllabus),F,09:10 am to 10:00 am,25,25,0,Maysen L. Mapes,01 17 to 05 08,WCBA 156,N A
C,20523,MKTG,321,915,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,24,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20523,MKTG,321,915,CS,3,MARKETING(Syllabus),F,10:20 am to 11:10 am,24,24,0,Maysen L. Mapes,01 17 to 05 08,WCBA 156,N A
C,20524,MKTG,321,916,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,24,24,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20524,MKTG,321,916,CS,3,MARKETING(Syllabus),F,11:30 am to 12:20 pm,24,24,0,Elise A. Smith,01 17 to 05 08,WCBA 156,N A
C,20525,MKTG,321,917,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,25,25,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20525,MKTG,321,917,CS,3,MARKETING(Syllabus),F,12:40 pm to 01:30 pm,25,25,0,Elise A. Smith,01 17 to 05 08,WCBA 156,N A
C,20526,MKTG,321,918,CS,3,MARKETING(Syllabus),MW,09:10 am to 10:00 am,23,23,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 113,Univ Req to Oral Communication
C,20526,MKTG,321,918,CS,3,MARKETING(Syllabus),F,01:50 pm to 02:40 pm,23,23,0,Elise A. Smith,01 17 to 05 08,WCBA 156,N A
C,23316,MKTG,321,919,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,23,23,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
C,23316,MKTG,321,919,CS,3,MARKETING(Syllabus),F,08:00 am to 08:50 am,23,23,0,Kamri L. Ball,01 17 to 05 08,WCBA 154,N A
NR,23317,MKTG,321,920,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,22,21,1,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
NR,23317,MKTG,321,920,CS,3,MARKETING(Syllabus),F,09:10 am to 10:00 am,22,21,1,Kamri L. Ball,01 17 to 05 08,WCBA 154,N A
C,23318,MKTG,321,921,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,23,23,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
C,23318,MKTG,321,921,CS,3,MARKETING(Syllabus),F,10:20 am to 11:10 am,23,23,0,Kamri L. Ball,01 17 to 05 08,WCBA 154,N A
C,23319,MKTG,321,922,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,22,22,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
C,23319,MKTG,321,922,CS,3,MARKETING(Syllabus),F,11:30 am to 12:20 pm,22,22,0,Kelly M. Roach,01 17 to 05 08,WCBA 154,N A
C,23320,MKTG,321,923,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,23,23,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
C,23320,MKTG,321,923,CS,3,MARKETING(Syllabus),F,12:40 pm to 01:30 pm,23,23,0,Kelly M. Roach,01 17 to 05 08,WCBA 154,N A
NR,23321,MKTG,321,924,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,23,11,12,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
NR,23321,MKTG,321,924,CS,3,MARKETING(Syllabus),F,01:50 pm to 02:40 pm,23,11,12,Kelly M. Roach,01 17 to 05 08,WCBA 154,N A
NR,23322,MKTG,321,925,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,20,17,3,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
NR,23322,MKTG,321,925,CS,3,MARKETING(Syllabus),F,09:10 am to 10:00 am,20,17,3,Michelle L. Miller,01 17 to 05 08,WCBA 103,N A
C,23323,MKTG,321,926,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,20,20,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
C,23323,MKTG,321,926,CS,3,MARKETING(Syllabus),F,10:20 am to 11:10 am,20,20,0,Michelle L. Miller,01 17 to 05 08,WCBA 103,N A
C,23324,MKTG,321,927,CS,3,MARKETING(Syllabus),MW,08:00 am to 08:50 am,23,23,0,Sandra S. Lampo(P),01 17 to 05 08,WCBA 114,Univ Req to Oral Communication
C,23324,MKTG,321,927,CS,3,MARKETING(Syllabus),F,11:30 am to 12:20 pm,23,23,0,Zachary M. Damuth,01 17 to 05 08,WCBA 103,N A
C,15920,MKTG,321,980,CS,3,HNR to MARKETING(Syllabus),MW,12:45 pm to 02:00 pm,36,36,0,Janet T. Parish(P),01 17 to 05 08,WCBA 156,Honors and Univ Req to Oral Communication
C,11641,MKTG,322,501,CS,3,CONSUMER BEHAVIOR(Syllabus),MW,12:45 pm to 02:00 pm,40,40,0,Christina S. Kan(P),01 17 to 05 08,WCBA 154,N A
NR,11642,MKTG,322,502,CS,3,CONSUMER BEHAVIOR(Syllabus),MW,02:20 pm to 03:35 pm,40,39,1,Christina S. Kan(P),01 17 to 05 08,WCBA 154,N A
NR,15756,MKTG,322,503,CS,3,CONSUMER BEHAVIOR(Syllabus),MW,03:55 pm to 05:10 pm,39,36,3,Christina S. Kan(P),01 17 to 05 08,WCBA 154,N A
C,22071,MKTG,322,504,CS,3,CONSUMER BEHAVIOR(Syllabus),TR,03:55 pm to 05:10 pm,40,40,0,Mary Zimmer(P),01 17 to 05 08,WCBA 241,N A
C,15439,MKTG,323,931,CS,3,MARKETING RESEARCH(Syllabus),MW,12:45 pm to 02:00 pm,25,26, to 1,Yan Liu(P),01 17 to 05 08,WCBA 102,Univ Req to Oral Communication
C,15440,MKTG,323,932,CS,3,MARKETING RESEARCH(Syllabus),MW,02:20 pm to 03:35 pm,26,26,0,Yan Liu(P),01 17 to 05 08,WCBA 102,Univ Req to Oral Communication
C,15441,MKTG,323,933,CS,3,MARKETING RESEARCH(Syllabus),TR,11:10 am to 12:25 pm,25,26, to 1,Unnati Narang(P),01 17 to 05 08,WCBA 102,Univ Req to Oral Communication
C,15442,MKTG,323,934,CS,3,MARKETING RESEARCH(Syllabus),TR,12:45 pm to 02:00 pm,25,25,0,Unnati Narang(P),01 17 to 05 08,WCBA 102,Univ Req to Oral Communication
NR,26460,MKTG,323,935,CS,3,MARKETING RESEARCH(Syllabus),TR,03:55 pm to 05:10 pm,25,14,11,Eunho Park(P),01 17 to 05 08,WCBA 102,Univ Req to Oral Communication
C,11643,MKTG,325,501,CS,3,RETAIL CONCEPTS POLICY(Syllabus),TR,12:45 pm to 02:00 pm,36,36,0,Mary Zimmer(P),01 17 to 05 08,WCBA 241,N A
NR,23327,MKTG,325,502,CS,3,RETAIL CONCEPTS POLICY(Syllabus),TR,02:20 pm to 03:35 pm,36,31,5,Mary Zimmer(P),01 17 to 05 08,WCBA 241,N A
NR,20528,MKTG,326,501,CS,3,STRATEGIC RETAILING(Syllabus),TR,08:00 am to 09:15 am,36,26,10,Kelli G. Hollinger(P),01 17 to 05 08,WCBA 241,N A
C,20527,MKTG,326,502,CS,3,STRATEGIC RETAILING(Syllabus),TR,09:35 am to 10:50 am,36,36,0,Kelli G. Hollinger(P),01 17 to 05 08,WCBA 241,N A
C,14372,MKTG,335,501,CS,3,PROFESSIONAL SELLING(Syllabus),T,03:55 pm to 05:10 pm,25,25,0,Andrew J. Loring(P),01 17 to 05 08,WCBA 115,N A
C,14372,MKTG,335,501,CS,3,PROFESSIONAL SELLING(Syllabus),W,09:35 am to 10:50 am,25,25,0,Andrew J. Loring,01 17 to 05 08,TBA,N A
C,14373,MKTG,335,502,CS,3,PROFESSIONAL SELLING(Syllabus),T,03:55 pm to 05:10 pm,24,24,0,Andrew J. Loring(P),01 17 to 05 08,WCBA 115,N A
C,14373,MKTG,335,502,CS,3,PROFESSIONAL SELLING(Syllabus),W,11:10 am to 12:25 pm,24,24,0,Andrew J. Loring(P),01 17 to 05 08,TBA,N A
NR,30158,MKTG,335,503,CS,3,PROFESSIONAL SELLING(Syllabus),T,03:55 pm to 05:10 pm,24,22,2,Andrew J. Loring(P),01 17 to 05 08,WCBA 115,N A
NR,30158,MKTG,335,503,CS,3,PROFESSIONAL SELLING(Syllabus),R,09:35 am to 10:50 am,24,22,2,Andrew J. Loring(P),01 17 to 05 08,TBA,N A
NR,30159,MKTG,335,504,CS,3,PROFESSIONAL SELLING(Syllabus),T,03:55 pm to 05:10 pm,25,24,1,Andrew J. Loring(P),01 17 to 05 08,WCBA 115,N A
NR,30159,MKTG,335,504,CS,3,PROFESSIONAL SELLING(Syllabus),R,11:10 am to 12:25 pm,25,24,1,Andrew J. Loring(P),01 17 to 05 08,TBA,N A
NR,30550,MKTG,336,500,CS,3,MANAGING B2B RELATIONSHIPS(Syllabus),MW,02:20 pm to 03:35 pm,40,39,1,Brian E. Molhusen(P),01 17 to 05 08,WCBA 156,N A
NR,30551,MKTG,336,501,CS,3,MANAGING B2B RELATIONSHIPS(Syllabus),MW,03:55 pm to 05:10 pm,40,32,8,Brian E. Molhusen(P),01 17 to 05 08,WCBA 156,N A
NR,15434,MKTG,347,501,CS,3,ADV CREATIVE MKTG COMM(Syllabus),TR,08:00 am to 09:15 am,40,38,2,Akshaya Sreenivasan(P),01 17 to 05 08,WCBA 108,NonTraditional Format Approved
C,15435,MKTG,347,502,CS,3,ADV CREATIVE MKTG COMM(Syllabus),TR,09:35 am to 10:50 am,40,40,0,Akshaya Sreenivasan(P),01 17 to 05 08,WCBA 108,NonTraditional Format Approved
C,30444,MKTG,347,503,CS,3,ADV CREATIVE MKTG COMM(Syllabus),RF,09:00 am to 12:00 pm,29,29,0,Paul Busch(P),01 04 to 01 05,WCBA 241,NonTraditional Format Approved
C,30444,MKTG,347,503,CS,3,ADV CREATIVE MKTG COMM(Syllabus),RF,01:00 pm to 04:00 pm,29,29,0,Paul Busch(P),01 04 to 01 05,WCBA 241,N A
C,30444,MKTG,347,503,CS,3,ADV CREATIVE MKTG COMM(Syllabus),MTWR,09:00 am to 12:00 pm,29,29,0,Paul Busch(P),01 08 to 01 11,WCBA 241,N A
C,30444,MKTG,347,503,CS,3,ADV CREATIVE MKTG COMM(Syllabus),MTWR,01:00 pm to 04:00 pm,29,29,0,Paul Busch(P),01 08 to 01 11,WCBA 241,N A
C,30444,MKTG,347,503,CS,3,ADV CREATIVE MKTG COMM(Syllabus),T,05:30 pm to 07:00 pm,29,29,0,Paul Busch(P),01 16 to 01 16,WCBA 241,N A
C,30552,MKTG,401,598,CS,3,GLOBAL MARKETING(Syllabus),WEB,WEB,40,40,0,Leslie S. Seipp(P),01 17 to 05 08,WEB,BA Int'l Elective group 1 and BA Int'l Elective group 3 and Distance Education and Huma & ICD for COSC group 2 and NonTraditional Format Approved and Univ Req to Int'l&Cult Div (UICD)
C,30558,MKTG,401,599,CS,3,GLOBAL MARKETING(Syllabus),WEB,WEB,40,40,0,Leslie S. Seipp(P),01 17 to 05 08,WEB,BA Int'l Elective group 1 and BA Int'l Elective group 3 and Distance Education and Huma & ICD for COSC group 2 and NonTraditional Format Approved and Univ Req to Int'l&Cult Div (UICD)
NR,24825,MKTG,404,599,CS,1,ADV EXCEL FOR MKTG MANAGERS(Syllabus),WEB,WEB,100,70,30,Altay Dikec(P),01 17 to 05 08,WEB,Distance Education and NonTraditional Format Approved
NR,21667,MKTG,409,598,CS,3,PRINCIPLES OF MARKETING(Syllabus),WEB,WEB,480,477,3,Alesia C. Troy(P),01 17 to 05 08,WEB,Distance Education and NonTraditional Format Approved
NR,21668,MKTG,409,599,CS,3,PRINCIPLES OF MARKETING(Syllabus),WEB,WEB,480,477,3,Alesia C. Troy(P),01 17 to 05 08,WEB,Distance Education and NonTraditional Format Approved
C,22068,MKTG,425,500,CS,3,RETAIL MERCHANDISING(Syllabus),TR,11:10 am to 12:25 pm,40,40,0,Cheryl Bridges(P),01 17 to 05 08,WCBA 241,N A
C,24323,MKTG,430,500,CS,3,MARKETING CONSULTING(Syllabus),TR,11:10 am to 12:25 pm,0,22, to 22,Akshaya Sreenivasan(P),01 17 to 05 08,WCBA 108,N A
C,30160,MKTG,431,500,CS,3,MARKETING ANALYTICS(Syllabus),MW,08:00 am to 09:15 am,35,35,0,Amalesh Sharma(P),01 17 to 05 08,WCBA 102,N A
NR,30207,MKTG,431,501,CS,3,MARKETING ANALYTICS(Syllabus),MW,09:35 am to 10:50 am,35,33,2,Amalesh Sharma(P),01 17 to 05 08,WCBA 102,N A
C,30162,MKTG,432,500,CS,3,CORP SOCIAL RESPONSIBILITY(Syllabus),MW,09:35 am to 10:50 am,40,40,0,Leslie S. Seipp(P),01 17 to 05 08,WCBA 154,N A
C,23330,MKTG,432,501,CS,3,CORP SOCIAL RESPONSIBILITY(Syllabus),MW,11:10 am to 12:25 pm,40,40,0,Leslie S. Seipp(P),01 17 to 05 08,WCBA 154,N A
C,26466,MKTG,440,500,CS,3,SERVICES MARKETING(Syllabus),MW,09:35 am to 10:50 am,45,45,0,Altay Dikec(P),01 17 to 05 08,WCBA 108,N A
C,12748,MKTG,447,500,CS,3,ADV ADVERTISING CASE COMP(Syllabus),TR,12:45 pm to 02:00 pm,0,25, to 25,Alesia C. Troy(P),01 17 to 05 08,WCBA 108,N A
